subscription_id,user_id,plan_type,monthly_fee,payment_method,auto_renew,tenure_months
SUB-218777,SPOT-118777,Premium Individual,10.99,Carrier Billing,1,22
SUB-218778,SPOT-118778,Premium Duo,14.99,Carrier Billing,1,15
SUB-218779,SPOT-118779,Premium Individual,10.99,Credit Card,1,28
SUB-218780,SPOT-118780,Premium Duo,14.99,PayPal,1,16
SUB-218781,SPOT-118781,Premium Individual,10.99,PayPal,1,21
SUB-218782,SPOT-118782,Premium Duo,14.99,Credit Card,1,12
SUB-218783,SPOT-118783,Premium Individual,10.99,Credit Card,1,13
SUB-218784,SPOT-118784,Premium Individual,10.99,Credit Card,1,5
SUB-218785,SPOT-118785,Free,0.0,None,0,14
SUB-218786,SPOT-118786,Premium Individual,10.99,PayPal,1,19
SUB-218787,SPOT-118787,Free,0.0,None,0,13
SUB-218788,SPOT-118788,Free,0.0,None,0,25
SUB-218789,SPOT-118789,Premium Individual,10.99,Carrier Billing,1,3
SUB-218790,SPOT-118790,Premium Individual,10.99,Credit Card,1,12
SUB-218791,SPOT-118791,Premium Student,5.99,Credit Card,1,14
SUB-218792,SPOT-118792,Premium Individual,10.99,PayPal,1,32
SUB-218793,SPOT-118793,Premium Family,17.99,PayPal,1,14
SUB-218794,SPOT-118794,Free,0.0,None,0,3
SUB-218795,SPOT-118795,Premium Individual,10.99,Credit Card,1,20
SUB-218796,SPOT-118796,Premium Student,5.99,Credit Card,0,10
SUB-218797,SPOT-118797,Premium Individual,10.99,Credit Card,0,25
SUB-218798,SPOT-118798,Free,0.0,None,0,9
SUB-218799,SPOT-118799,Premium Individual,10.99,PayPal,1,2
SUB-218800,SPOT-118800,Free,0.0,None,0,13
SUB-218801,SPOT-118801,Free,0.0,None,0,8
SUB-218802,SPOT-118802,Free,0.0,None,0,10
SUB-218803,SPOT-118803,Free,0.0,None,0,25
SUB-218804,SPOT-118804,Free,0.0,None,0,7
SUB-218805,SPOT-118805,Premium Duo,14.99,PayPal,1,24
SUB-218806,SPOT-118806,Premium Individual,10.99,Gift Card,1,24
SUB-218807,SPOT-118807,Premium Individual,10.99,Credit Card,1,25
SUB-218808,SPOT-118808,Premium Duo,14.99,Credit Card,1,30
SUB-218809,SPOT-118809,Premium Individual,10.99,Carrier Billing,1,8
SUB-218810,SPOT-118810,Premium Individual,10.99,Credit Card,0,4
SUB-218811,SPOT-118811,Premium Student,5.99,Credit Card,1,18
SUB-218812,SPOT-118812,Premium Individual,10.99,Credit Card,1,26
SUB-218813,SPOT-118813,Premium Individual,10.99,PayPal,1,24
SUB-218814,SPOT-118814,Free,0.0,None,0,14
SUB-218815,SPOT-118815,Free,0.0,None,0,10
SUB-218816,SPOT-118816,Free,0.0,None,0,17
SUB-218817,SPOT-118817,Premium Individual,10.99,Credit Card,1,10
SUB-218818,SPOT-118818,Premium Individual,10.99,Carrier Billing,1,24
SUB-218819,SPOT-118819,Premium Individual,10.99,PayPal,1,11
SUB-218820,SPOT-118820,Free,0.0,None,0,2
SUB-218821,SPOT-118821,Premium Duo,14.99,Carrier Billing,1,22
SUB-218822,SPOT-118822,Premium Student,5.99,Credit Card,1,11
SUB-218823,SPOT-118823,Free,0.0,None,0,16
SUB-218824,SPOT-118824,Free,0.0,None,0,4
SUB-218825,SPOT-118825,Premium Individual,10.99,Credit Card,1,11
SUB-218826,SPOT-118826,Free,0.0,None,0,18
SUB-218827,SPOT-118827,Free,0.0,None,0,19
SUB-218828,SPOT-118828,Free,0.0,None,0,6
SUB-218829,SPOT-118829,Premium Family,17.99,Credit Card,1,21
SUB-218830,SPOT-118830,Free,0.0,None,0,6
SUB-218831,SPOT-118831,Premium Individual,10.99,Credit Card,1,28
SUB-218832,SPOT-118832,Premium Individual,10.99,Carrier Billing,0,20
SUB-218833,SPOT-118833,Free,0.0,None,0,27
SUB-218834,SPOT-118834,Premium Duo,14.99,Credit Card,1,10
SUB-218835,SPOT-118835,Premium Individual,10.99,PayPal,1,15
SUB-218836,SPOT-118836,Premium Individual,10.99,Credit Card,1,6
SUB-218837,SPOT-118837,Free,0.0,None,0,9
SUB-218838,SPOT-118838,Premium Student,5.99,Gift Card,1,7
SUB-218839,SPOT-118839,Free,0.0,None,0,26
SUB-218840,SPOT-118840,Free,0.0,None,0,11
SUB-218841,SPOT-118841,Premium Individual,10.99,PayPal,1,33
SUB-218842,SPOT-118842,Free,0.0,None,0,16
SUB-218843,SPOT-118843,Premium Individual,10.99,PayPal,0,15
SUB-218844,SPOT-118844,Free,0.0,None,0,2
SUB-218845,SPOT-118845,Free,0.0,None,0,30
SUB-218846,SPOT-118846,Free,0.0,None,0,22
SUB-218847,SPOT-118847,Premium Individual,10.99,Credit Card,1,21
SUB-218848,SPOT-118848,Free,0.0,None,0,2
SUB-218849,SPOT-118849,Premium Individual,10.99,Credit Card,1,6
SUB-218850,SPOT-118850,Premium Individual,10.99,Credit Card,1,3
SUB-218851,SPOT-118851,Premium Individual,10.99,PayPal,1,32
SUB-218852,SPOT-118852,Premium Student,5.99,PayPal,1,26
SUB-218853,SPOT-118853,Premium Individual,10.99,Credit Card,1,11
SUB-218854,SPOT-118854,Premium Individual,10.99,Carrier Billing,1,16
SUB-218855,SPOT-118855,Premium Individual,10.99,Gift Card,0,9
SUB-218856,SPOT-118856,Free,0.0,None,0,28
SUB-218857,SPOT-118857,Premium Family,17.99,Credit Card,1,29
SUB-218858,SPOT-118858,Premium Family,17.99,PayPal,1,23
SUB-218859,SPOT-118859,Premium Duo,14.99,PayPal,1,18
SUB-218860,SPOT-118860,Free,0.0,None,0,16
SUB-218861,SPOT-118861,Premium Student,5.99,PayPal,1,12
SUB-218862,SPOT-118862,Premium Family,17.99,Credit Card,1,30
SUB-218863,SPOT-118863,Premium Family,17.99,Credit Card,1,30
SUB-218864,SPOT-118864,Premium Family,17.99,PayPal,1,21
SUB-218865,SPOT-118865,Premium Individual,10.99,Credit Card,1,4
SUB-218866,SPOT-118866,Free,0.0,None,0,22
SUB-218867,SPOT-118867,Premium Individual,10.99,Credit Card,1,20
SUB-218868,SPOT-118868,Free,0.0,None,0,16
SUB-218869,SPOT-118869,Premium Duo,14.99,PayPal,1,16
SUB-218870,SPOT-118870,Free,0.0,None,0,27
SUB-218871,SPOT-118871,Free,0.0,None,0,23
SUB-218872,SPOT-118872,Free,0.0,None,0,32
SUB-218873,SPOT-118873,Premium Individual,10.99,Carrier Billing,1,4
SUB-218874,SPOT-118874,Premium Individual,10.99,Credit Card,1,2
SUB-218875,SPOT-118875,Premium Individual,10.99,Credit Card,1,8
SUB-218876,SPOT-118876,Free,0.0,None,0,13
SUB-218877,SPOT-118877,Premium Individual,10.99,PayPal,1,3
SUB-218878,SPOT-118878,Premium Family,17.99,Gift Card,1,22
SUB-218879,SPOT-118879,Premium Family,17.99,Credit Card,1,16
SUB-218880,SPOT-118880,Premium Individual,10.99,Carrier Billing,1,8
SUB-218881,SPOT-118881,Free,0.0,None,0,24
SUB-218882,SPOT-118882,Premium Family,17.99,Credit Card,1,28
SUB-218883,SPOT-118883,Free,0.0,None,0,14
SUB-218884,SPOT-118884,Premium Duo,14.99,Credit Card,1,26
SUB-218885,SPOT-118885,Free,0.0,None,0,15
SUB-218886,SPOT-118886,Premium Family,17.99,Carrier Billing,1,21
SUB-218887,SPOT-118887,Free,0.0,None,0,12
SUB-218888,SPOT-118888,Free,0.0,None,0,32
SUB-218889,SPOT-118889,Premium Individual,10.99,Carrier Billing,0,15
SUB-218890,SPOT-118890,Free,0.0,None,0,27
SUB-218891,SPOT-118891,Free,0.0,None,0,4
SUB-218892,SPOT-118892,Free,0.0,None,0,2
SUB-218893,SPOT-118893,Premium Individual,10.99,Credit Card,1,32
SUB-218894,SPOT-118894,Free,0.0,None,0,20
SUB-218895,SPOT-118895,Premium Individual,10.99,Credit Card,1,9
SUB-218896,SPOT-118896,Premium Individual,10.99,PayPal,1,7
SUB-218897,SPOT-118897,Free,0.0,None,0,2
SUB-218898,SPOT-118898,Free,0.0,None,0,3
SUB-218899,SPOT-118899,Premium Student,5.99,PayPal,1,22
SUB-218900,SPOT-118900,Free,0.0,None,0,26
SUB-218901,SPOT-118901,Premium Individual,10.99,PayPal,1,18
SUB-218902,SPOT-118902,Free,0.0,None,0,14
SUB-218903,SPOT-118903,Premium Family,17.99,Credit Card,1,6
SUB-218904,SPOT-118904,Free,0.0,None,0,4
SUB-218905,SPOT-118905,Premium Individual,10.99,PayPal,1,30
SUB-218906,SPOT-118906,Premium Individual,10.99,Credit Card,1,4
SUB-218907,SPOT-118907,Premium Individual,10.99,Gift Card,1,17
SUB-218908,SPOT-118908,Premium Duo,14.99,PayPal,1,6
SUB-218909,SPOT-118909,Premium Family,17.99,PayPal,1,20
SUB-218910,SPOT-118910,Premium Student,5.99,Credit Card,1,15
SUB-218911,SPOT-118911,Premium Individual,10.99,Credit Card,1,9
SUB-218912,SPOT-118912,Free,0.0,None,0,11
SUB-218913,SPOT-118913,Premium Individual,10.99,Credit Card,1,21
SUB-218914,SPOT-118914,Free,0.0,None,0,25
SUB-218915,SPOT-118915,Free,0.0,None,0,31
SUB-218916,SPOT-118916,Free,0.0,None,0,22
SUB-218917,SPOT-118917,Premium Student,5.99,Credit Card,1,2
SUB-218918,SPOT-118918,Premium Individual,10.99,Credit Card,1,31
SUB-218919,SPOT-118919,Free,0.0,None,0,6
SUB-218920,SPOT-118920,Premium Individual,10.99,Credit Card,1,20
SUB-218921,SPOT-118921,Free,0.0,None,0,27
SUB-218922,SPOT-118922,Premium Individual,10.99,PayPal,1,16
SUB-218923,SPOT-118923,Free,0.0,None,0,21
SUB-218924,SPOT-118924,Premium Student,5.99,Credit Card,1,16
SUB-218925,SPOT-118925,Free,0.0,None,0,30
SUB-218926,SPOT-118926,Free,0.0,None,0,10
SUB-218927,SPOT-118927,Premium Individual,10.99,PayPal,1,6
SUB-218928,SPOT-118928,Premium Individual,10.99,PayPal,1,25
SUB-218929,SPOT-118929,Free,0.0,None,0,27
SUB-218930,SPOT-118930,Premium Individual,10.99,Credit Card,0,6
SUB-218931,SPOT-118931,Free,0.0,None,0,3
SUB-218932,SPOT-118932,Free,0.0,None,0,9
SUB-218933,SPOT-118933,Free,0.0,None,0,16
SUB-218934,SPOT-118934,Premium Individual,10.99,Credit Card,1,30
SUB-218935,SPOT-118935,Premium Student,5.99,Credit Card,1,6
SUB-218936,SPOT-118936,Premium Individual,10.99,Carrier Billing,0,26
SUB-218937,SPOT-118937,Premium Duo,14.99,Gift Card,0,7
SUB-218938,SPOT-118938,Premium Individual,10.99,Carrier Billing,1,19
SUB-218939,SPOT-118939,Free,0.0,None,0,18
SUB-218940,SPOT-118940,Premium Duo,14.99,PayPal,1,26
SUB-218941,SPOT-118941,Premium Family,17.99,Credit Card,1,17
SUB-218942,SPOT-118942,Premium Duo,14.99,Credit Card,1,9
SUB-218943,SPOT-118943,Free,0.0,None,0,7
SUB-218944,SPOT-118944,Premium Family,17.99,Credit Card,1,11
SUB-218945,SPOT-118945,Premium Family,17.99,PayPal,1,2
SUB-218946,SPOT-118946,Premium Duo,14.99,Credit Card,1,16
SUB-218947,SPOT-118947,Premium Individual,10.99,PayPal,1,20
SUB-218948,SPOT-118948,Free,0.0,None,0,19
SUB-218949,SPOT-118949,Free,0.0,None,0,4
SUB-218950,SPOT-118950,Premium Individual,10.99,Credit Card,1,4
SUB-218951,SPOT-118951,Premium Duo,14.99,PayPal,1,7
SUB-218952,SPOT-118952,Free,0.0,None,0,21
SUB-218953,SPOT-118953,Premium Individual,10.99,Credit Card,1,2
SUB-218954,SPOT-118954,Premium Individual,10.99,PayPal,0,22
SUB-218955,SPOT-118955,Premium Student,5.99,Credit Card,1,14
SUB-218956,SPOT-118956,Free,0.0,None,0,28
SUB-218957,SPOT-118957,Premium Student,5.99,PayPal,0,28
SUB-218958,SPOT-118958,Premium Student,5.99,PayPal,1,17
SUB-218959,SPOT-118959,Premium Student,5.99,Credit Card,1,15
SUB-218960,SPOT-118960,Premium Individual,10.99,PayPal,1,15
SUB-218961,SPOT-118961,Free,0.0,None,0,12
SUB-218962,SPOT-118962,Premium Individual,10.99,PayPal,1,10
SUB-218963,SPOT-118963,Free,0.0,None,0,23
SUB-218964,SPOT-118964,Premium Individual,10.99,PayPal,1,5
SUB-218965,SPOT-118965,Free,0.0,None,0,17
SUB-218966,SPOT-118966,Premium Individual,10.99,Carrier Billing,1,10
SUB-218967,SPOT-118967,Premium Student,5.99,Credit Card,1,16
SUB-218968,SPOT-118968,Free,0.0,None,0,11
SUB-218969,SPOT-118969,Free,0.0,None,0,18
SUB-218970,SPOT-118970,Premium Individual,10.99,Credit Card,1,6
SUB-218971,SPOT-118971,Premium Individual,10.99,PayPal,1,16
SUB-218972,SPOT-118972,Free,0.0,None,0,15
SUB-218973,SPOT-118973,Free,0.0,None,0,2
SUB-218974,SPOT-118974,Free,0.0,None,0,31
SUB-218975,SPOT-118975,Free,0.0,None,0,31
SUB-218976,SPOT-118976,Premium Individual,10.99,PayPal,1,19
SUB-218977,SPOT-118977,Free,0.0,None,0,29
SUB-218978,SPOT-118978,Premium Family,17.99,PayPal,1,31
SUB-218979,SPOT-118979,Premium Family,17.99,PayPal,0,4
SUB-218980,SPOT-118980,Premium Duo,14.99,PayPal,1,7
SUB-218981,SPOT-118981,Premium Duo,14.99,PayPal,1,25
SUB-218982,SPOT-118982,Premium Individual,10.99,Carrier Billing,1,3
SUB-218983,SPOT-118983,Free,0.0,None,0,21
SUB-218984,SPOT-118984,Premium Individual,10.99,Credit Card,1,23
SUB-218985,SPOT-118985,Free,0.0,None,0,4
SUB-218986,SPOT-118986,Free,0.0,None,0,4
SUB-218987,SPOT-118987,Premium Individual,10.99,Credit Card,1,31
SUB-218988,SPOT-118988,Premium Family,17.99,PayPal,1,32
SUB-218989,SPOT-118989,Premium Family,17.99,Credit Card,1,2
SUB-218990,SPOT-118990,Premium Student,5.99,Carrier Billing,1,24
SUB-218991,SPOT-118991,Premium Individual,10.99,Credit Card,0,30
SUB-218992,SPOT-118992,Free,0.0,None,0,19
SUB-218993,SPOT-118993,Premium Individual,10.99,PayPal,1,29
SUB-218994,SPOT-118994,Premium Family,17.99,PayPal,1,15
SUB-218995,SPOT-118995,Premium Duo,14.99,PayPal,1,11
SUB-218996,SPOT-118996,Premium Individual,10.99,Credit Card,1,27
SUB-218997,SPOT-118997,Premium Duo,14.99,Credit Card,1,10
SUB-218998,SPOT-118998,Premium Student,5.99,PayPal,1,15
SUB-218999,SPOT-118999,Premium Individual,10.99,Credit Card,1,26
SUB-219000,SPOT-119000,Premium Individual,10.99,Credit Card,0,16
SUB-219001,SPOT-119001,Premium Individual,10.99,Carrier Billing,1,7
SUB-219002,SPOT-119002,Free,0.0,None,0,30
SUB-219003,SPOT-119003,Free,0.0,None,0,9
SUB-219004,SPOT-119004,Free,0.0,None,0,22
SUB-219005,SPOT-119005,Premium Duo,14.99,Credit Card,1,31
SUB-219006,SPOT-119006,Premium Individual,10.99,Credit Card,1,18
SUB-219007,SPOT-119007,Premium Individual,10.99,Credit Card,1,23
SUB-219008,SPOT-119008,Free,0.0,None,0,14
SUB-219009,SPOT-119009,Free,0.0,None,0,29
SUB-219010,SPOT-119010,Free,0.0,None,0,17
SUB-219011,SPOT-119011,Free,0.0,None,0,2
SUB-219012,SPOT-119012,Premium Individual,10.99,PayPal,1,4
SUB-219013,SPOT-119013,Free,0.0,None,0,28
SUB-219014,SPOT-119014,Premium Individual,10.99,Credit Card,1,8
SUB-219015,SPOT-119015,Premium Individual,10.99,Credit Card,1,30
SUB-219016,SPOT-119016,Free,0.0,None,0,3
SUB-219017,SPOT-119017,Premium Individual,10.99,Credit Card,1,25
SUB-219018,SPOT-119018,Free,0.0,None,0,4
SUB-219019,SPOT-119019,Premium Student,5.99,Credit Card,1,15
SUB-219020,SPOT-119020,Free,0.0,None,0,11
SUB-219021,SPOT-119021,Free,0.0,None,0,10
SUB-219022,SPOT-119022,Premium Student,5.99,PayPal,1,15
SUB-219023,SPOT-119023,Premium Student,5.99,Credit Card,1,7
SUB-219024,SPOT-119024,Premium Individual,10.99,Credit Card,1,7
SUB-219025,SPOT-119025,Free,0.0,None,0,14
SUB-219026,SPOT-119026,Premium Individual,10.99,Credit Card,0,13
SUB-219027,SPOT-119027,Premium Individual,10.99,Credit Card,1,32
SUB-219028,SPOT-119028,Free,0.0,None,0,17
SUB-219029,SPOT-119029,Free,0.0,None,0,11
SUB-219030,SPOT-119030,Premium Duo,14.99,Gift Card,1,25
SUB-219031,SPOT-119031,Premium Individual,10.99,PayPal,1,7
SUB-219032,SPOT-119032,Free,0.0,None,0,5
SUB-219033,SPOT-119033,Premium Duo,14.99,PayPal,1,25
SUB-219034,SPOT-119034,Premium Student,5.99,Credit Card,1,24
SUB-219035,SPOT-119035,Premium Individual,10.99,Credit Card,1,23
SUB-219036,SPOT-119036,Free,0.0,None,0,22
SUB-219037,SPOT-119037,Free,0.0,None,0,9
SUB-219038,SPOT-119038,Premium Student,5.99,PayPal,1,11
SUB-219039,SPOT-119039,Premium Individual,10.99,PayPal,1,18
SUB-219040,SPOT-119040,Premium Duo,14.99,Credit Card,1,23
SUB-219041,SPOT-119041,Premium Individual,10.99,Credit Card,1,24
SUB-219042,SPOT-119042,Free,0.0,None,0,15
SUB-219043,SPOT-119043,Premium Individual,10.99,Credit Card,1,25
SUB-219044,SPOT-119044,Free,0.0,None,0,24
SUB-219045,SPOT-119045,Premium Duo,14.99,PayPal,1,15
SUB-219046,SPOT-119046,Free,0.0,None,0,7
SUB-219047,SPOT-119047,Premium Individual,10.99,Credit Card,0,21
SUB-219048,SPOT-119048,Premium Individual,10.99,PayPal,1,25
SUB-219049,SPOT-119049,Premium Individual,10.99,Credit Card,1,21
SUB-219050,SPOT-119050,Premium Individual,10.99,Credit Card,1,6
SUB-219051,SPOT-119051,Premium Individual,10.99,Credit Card,1,13
SUB-219052,SPOT-119052,Free,0.0,None,0,3
SUB-219053,SPOT-119053,Premium Individual,10.99,Credit Card,1,7
SUB-219054,SPOT-119054,Free,0.0,None,0,29
SUB-219055,SPOT-119055,Premium Individual,10.99,PayPal,1,25
SUB-219056,SPOT-119056,Premium Individual,10.99,Credit Card,1,29
SUB-219057,SPOT-119057,Premium Student,5.99,PayPal,1,15
SUB-219058,SPOT-119058,Free,0.0,None,0,16
SUB-219059,SPOT-119059,Premium Individual,10.99,Carrier Billing,1,23
SUB-219060,SPOT-119060,Free,0.0,None,0,26
SUB-219061,SPOT-119061,Premium Individual,10.99,Credit Card,1,22
SUB-219062,SPOT-119062,Premium Individual,10.99,Gift Card,1,17
SUB-219063,SPOT-119063,Free,0.0,None,0,28
SUB-219064,SPOT-119064,Free,0.0,None,0,29
SUB-219065,SPOT-119065,Free,0.0,None,0,10
SUB-219066,SPOT-119066,Premium Family,17.99,PayPal,1,15
SUB-219067,SPOT-119067,Free,0.0,None,0,5
SUB-219068,SPOT-119068,Premium Individual,10.99,Credit Card,1,22
SUB-219069,SPOT-119069,Free,0.0,None,0,23
SUB-219070,SPOT-119070,Premium Individual,10.99,PayPal,1,11
SUB-219071,SPOT-119071,Premium Duo,14.99,Gift Card,1,9
SUB-219072,SPOT-119072,Premium Individual,10.99,Gift Card,1,11
SUB-219073,SPOT-119073,Premium Individual,10.99,Credit Card,1,29
SUB-219074,SPOT-119074,Premium Individual,10.99,PayPal,1,4
SUB-219075,SPOT-119075,Premium Individual,10.99,PayPal,1,13
SUB-219076,SPOT-119076,Free,0.0,None,0,3
SUB-219077,SPOT-119077,Premium Duo,14.99,Credit Card,1,4
SUB-219078,SPOT-119078,Premium Individual,10.99,Carrier Billing,0,30
SUB-219079,SPOT-119079,Free,0.0,None,0,24
SUB-219080,SPOT-119080,Premium Individual,10.99,Carrier Billing,1,7
SUB-219081,SPOT-119081,Premium Student,5.99,PayPal,1,26
SUB-219082,SPOT-119082,Premium Individual,10.99,Carrier Billing,1,26
SUB-219083,SPOT-119083,Free,0.0,None,0,3
SUB-219084,SPOT-119084,Premium Individual,10.99,Credit Card,1,20
SUB-219085,SPOT-119085,Premium Individual,10.99,Credit Card,1,11
SUB-219086,SPOT-119086,Premium Individual,10.99,Credit Card,0,9
SUB-219087,SPOT-119087,Premium Student,5.99,PayPal,1,9
SUB-219088,SPOT-119088,Free,0.0,None,0,10
SUB-219089,SPOT-119089,Premium Individual,10.99,Credit Card,1,20
SUB-219090,SPOT-119090,Premium Individual,10.99,Carrier Billing,1,6
SUB-219091,SPOT-119091,Premium Student,5.99,PayPal,1,11
SUB-219092,SPOT-119092,Premium Individual,10.99,PayPal,1,3
SUB-219093,SPOT-119093,Free,0.0,None,0,15
SUB-219094,SPOT-119094,Premium Family,17.99,Gift Card,1,6
SUB-219095,SPOT-119095,Free,0.0,None,0,10
SUB-219096,SPOT-119096,Premium Duo,14.99,Credit Card,1,13
SUB-219097,SPOT-119097,Premium Family,17.99,PayPal,1,6
SUB-219098,SPOT-119098,Free,0.0,None,0,2
SUB-219099,SPOT-119099,Premium Student,5.99,Credit Card,1,18
SUB-219100,SPOT-119100,Premium Individual,10.99,Credit Card,1,12
SUB-219101,SPOT-119101,Premium Individual,10.99,Credit Card,1,21
SUB-219102,SPOT-119102,Free,0.0,None,0,5
SUB-219103,SPOT-119103,Premium Individual,10.99,PayPal,1,25
SUB-219104,SPOT-119104,Premium Individual,10.99,Credit Card,1,5
SUB-219105,SPOT-119105,Premium Individual,10.99,Credit Card,1,18
SUB-219106,SPOT-119106,Free,0.0,None,0,23
SUB-219107,SPOT-119107,Premium Individual,10.99,Credit Card,1,14
SUB-219108,SPOT-119108,Premium Duo,14.99,Credit Card,1,26
SUB-219109,SPOT-119109,Premium Duo,14.99,PayPal,1,24
SUB-219110,SPOT-119110,Free,0.0,None,0,12
SUB-219111,SPOT-119111,Premium Individual,10.99,PayPal,1,18
SUB-219112,SPOT-119112,Premium Individual,10.99,PayPal,1,23
SUB-219113,SPOT-119113,Premium Individual,10.99,PayPal,1,13
SUB-219114,SPOT-119114,Premium Individual,10.99,Carrier Billing,0,7
SUB-219115,SPOT-119115,Premium Individual,10.99,Credit Card,1,9
SUB-219116,SPOT-119116,Premium Individual,10.99,Credit Card,1,3
SUB-219117,SPOT-119117,Free,0.0,None,0,14
SUB-219118,SPOT-119118,Premium Individual,10.99,Gift Card,1,13
SUB-219119,SPOT-119119,Free,0.0,None,0,8
SUB-219120,SPOT-119120,Premium Student,5.99,PayPal,1,28
SUB-219121,SPOT-119121,Premium Student,5.99,PayPal,1,20
SUB-219122,SPOT-119122,Premium Family,17.99,Carrier Billing,1,8
SUB-219123,SPOT-119123,Premium Duo,14.99,Gift Card,1,10
SUB-219124,SPOT-119124,Free,0.0,None,0,32
SUB-219125,SPOT-119125,Premium Individual,10.99,PayPal,1,27
SUB-219126,SPOT-119126,Premium Student,5.99,Credit Card,1,4
SUB-219127,SPOT-119127,Premium Duo,14.99,Credit Card,0,3
SUB-219128,SPOT-119128,Free,0.0,None,0,28
SUB-219129,SPOT-119129,Premium Family,17.99,PayPal,1,24
SUB-219130,SPOT-119130,Premium Individual,10.99,Carrier Billing,1,20
SUB-219131,SPOT-119131,Premium Individual,10.99,Credit Card,1,17
SUB-219132,SPOT-119132,Premium Individual,10.99,Credit Card,1,22
SUB-219133,SPOT-119133,Free,0.0,None,0,19
SUB-219134,SPOT-119134,Premium Individual,10.99,Credit Card,1,4
SUB-219135,SPOT-119135,Free,0.0,None,0,23
SUB-219136,SPOT-119136,Premium Duo,14.99,Credit Card,1,5
SUB-219137,SPOT-119137,Free,0.0,None,0,27
SUB-219138,SPOT-119138,Premium Duo,14.99,PayPal,1,17
SUB-219139,SPOT-119139,Premium Duo,14.99,PayPal,1,9
SUB-219140,SPOT-119140,Free,0.0,None,0,23
SUB-219141,SPOT-119141,Free,0.0,None,0,28
SUB-219142,SPOT-119142,Premium Duo,14.99,PayPal,1,33
SUB-219143,SPOT-119143,Premium Duo,14.99,Credit Card,1,23
SUB-219144,SPOT-119144,Premium Individual,10.99,PayPal,1,24
SUB-219145,SPOT-119145,Free,0.0,None,0,28
SUB-219146,SPOT-119146,Premium Individual,10.99,Credit Card,1,17
SUB-219147,SPOT-119147,Premium Family,17.99,Credit Card,1,22
SUB-219148,SPOT-119148,Free,0.0,None,0,17
SUB-219149,SPOT-119149,Premium Individual,10.99,PayPal,1,22
SUB-219150,SPOT-119150,Premium Duo,14.99,Credit Card,1,26
SUB-219151,SPOT-119151,Premium Individual,10.99,Credit Card,1,30
SUB-219152,SPOT-119152,Free,0.0,None,0,12
SUB-219153,SPOT-119153,Premium Duo,14.99,Credit Card,0,6
SUB-219154,SPOT-119154,Premium Individual,10.99,Gift Card,1,10
SUB-219155,SPOT-119155,Premium Duo,14.99,PayPal,1,24
SUB-219156,SPOT-119156,Premium Individual,10.99,Carrier Billing,1,5
SUB-219157,SPOT-119157,Free,0.0,None,0,22
SUB-219158,SPOT-119158,Premium Duo,14.99,PayPal,1,29
SUB-219159,SPOT-119159,Premium Duo,14.99,PayPal,1,7
SUB-219160,SPOT-119160,Free,0.0,None,0,33
SUB-219161,SPOT-119161,Free,0.0,None,0,12
SUB-219162,SPOT-119162,Premium Family,17.99,Credit Card,1,20
SUB-219163,SPOT-119163,Premium Individual,10.99,PayPal,1,29
SUB-219164,SPOT-119164,Premium Family,17.99,PayPal,1,29
SUB-219165,SPOT-119165,Free,0.0,None,0,3
SUB-219166,SPOT-119166,Free,0.0,None,0,6
SUB-219167,SPOT-119167,Free,0.0,None,0,2
SUB-219168,SPOT-119168,Free,0.0,None,0,3
SUB-219169,SPOT-119169,Premium Individual,10.99,PayPal,0,9
SUB-219170,SPOT-119170,Free,0.0,None,0,3
SUB-219171,SPOT-119171,Premium Individual,10.99,Credit Card,1,31
SUB-219172,SPOT-119172,Free,0.0,None,0,19
SUB-219173,SPOT-119173,Premium Family,17.99,Carrier Billing,1,11
SUB-219174,SPOT-119174,Free,0.0,None,0,8
SUB-219175,SPOT-119175,Premium Family,17.99,Credit Card,1,26
SUB-219176,SPOT-119176,Premium Individual,10.99,Credit Card,1,24
SUB-219177,SPOT-119177,Premium Individual,10.99,Credit Card,1,20
SUB-219178,SPOT-119178,Free,0.0,None,0,20
SUB-219179,SPOT-119179,Free,0.0,None,0,28
SUB-219180,SPOT-119180,Premium Individual,10.99,Credit Card,1,17
SUB-219181,SPOT-119181,Free,0.0,None,0,7
SUB-219182,SPOT-119182,Free,0.0,None,0,2
SUB-219183,SPOT-119183,Free,0.0,None,0,26
SUB-219184,SPOT-119184,Premium Individual,10.99,PayPal,0,26
SUB-219185,SPOT-119185,Free,0.0,None,0,12
SUB-219186,SPOT-119186,Premium Duo,14.99,Credit Card,1,12
SUB-219187,SPOT-119187,Free,0.0,None,0,10
