user_id,is_churn,churn_probability_latent,cancellation_reason
SPOT-118111,0,0.5048,Active
SPOT-118112,0,0.2034,Active
SPOT-118113,0,0.3691,Active
SPOT-118114,1,0.6441,Price / Cost
SPOT-118115,0,0.3528,Active
SPOT-118116,0,0.4685,Active
SPOT-118117,0,0.536,Active
SPOT-118118,0,0.2213,Active
SPOT-118119,0,0.2478,Active
SPOT-118120,0,0.5607,Active
SPOT-118121,0,0.2935,Active
SPOT-118122,0,0.328,Active
SPOT-118123,0,0.2729,Active
SPOT-118124,1,0.6037,Price / Cost
SPOT-118125,0,0.4989,Active
SPOT-118126,0,0.4274,Active
SPOT-118127,0,0.2996,Active
SPOT-118128,0,0.368,Active
SPOT-118129,0,0.2235,Active
SPOT-118130,0,0.089,Active
SPOT-118131,0,0.4715,Active
SPOT-118132,0,0.3481,Active
SPOT-118133,1,0.6618,Switched to Competitor
SPOT-118134,0,0.5315,Active
SPOT-118135,0,0.314,Active
SPOT-118136,0,0.4752,Active
SPOT-118137,0,0.4438,Active
SPOT-118138,0,0.5579,Active
SPOT-118139,1,0.5778,Price / Cost
SPOT-118140,0,0.3386,Active
SPOT-118141,0,0.2392,Active
SPOT-118142,0,0.4236,Active
SPOT-118143,0,0.1527,Active
SPOT-118144,0,0.2596,Active
SPOT-118145,0,0.5629,Active
SPOT-118146,1,0.5787,Switched to Competitor
SPOT-118147,0,0.3028,Active
SPOT-118148,0,0.5302,Active
SPOT-118149,0,0.31,Active
SPOT-118150,0,0.3354,Active
SPOT-118151,0,0.4525,Active
SPOT-118152,0,0.3723,Active
SPOT-118153,0,0.3753,Active
SPOT-118154,0,0.3674,Active
SPOT-118155,0,0.5604,Active
SPOT-118156,0,0.2598,Active
SPOT-118157,0,0.325,Active
SPOT-118158,1,0.6332,Price / Cost
SPOT-118159,0,0.189,Active
SPOT-118160,0,0.1161,Active
SPOT-118161,0,0.15,Active
SPOT-118162,0,0.0865,Active
SPOT-118163,0,0.4507,Active
SPOT-118164,0,0.4018,Active
SPOT-118165,0,0.4907,Active
SPOT-118166,0,0.353,Active
SPOT-118167,0,0.5307,Active
SPOT-118168,0,0.4777,Active
SPOT-118169,0,0.1589,Active
SPOT-118170,0,0.089,Active
SPOT-118171,0,0.3881,Active
SPOT-118172,0,0.5609,Active
SPOT-118173,0,0.3409,Active
SPOT-118174,0,0.2584,Active
SPOT-118175,0,0.4602,Active
SPOT-118176,0,0.5101,Active
SPOT-118177,0,0.2738,Active
SPOT-118178,0,0.1706,Active
SPOT-118179,0,0.5079,Active
SPOT-118180,0,0.2746,Active
SPOT-118181,0,0.2136,Active
SPOT-118182,0,0.5406,Active
SPOT-118183,0,0.3226,Active
SPOT-118184,1,0.7384,Switched to Competitor
SPOT-118185,1,0.5748,Too Many Ads
SPOT-118186,0,0.3436,Active
SPOT-118187,0,0.3788,Active
SPOT-118188,0,0.2887,Active
SPOT-118189,1,0.5933,Price / Cost
SPOT-118190,1,0.6186,Price / Cost
SPOT-118191,1,0.5897,Price / Cost
SPOT-118192,0,0.5298,Active
SPOT-118193,1,0.6861,Price / Cost
SPOT-118194,1,0.6875,Price / Cost
SPOT-118195,1,0.6001,Price / Cost
SPOT-118196,0,0.5031,Active
SPOT-118197,1,0.6081,Low Usage / No Time
SPOT-118198,0,0.2363,Active
SPOT-118199,1,0.6142,Low Usage / No Time
SPOT-118200,0,0.4804,Active
SPOT-118201,0,0.3129,Active
SPOT-118202,0,0.27,Active
SPOT-118203,0,0.2396,Active
SPOT-118204,0,0.4743,Active
SPOT-118205,0,0.3843,Active
SPOT-118206,0,0.5454,Active
SPOT-118207,0,0.3125,Active
SPOT-118208,0,0.2721,Active
SPOT-118209,0,0.4042,Active
SPOT-118210,0,0.3882,Active
SPOT-118211,0,0.554,Active
SPOT-118212,0,0.4894,Active
SPOT-118213,0,0.1651,Active
SPOT-118214,1,0.6852,Too Many Ads
SPOT-118215,0,0.436,Active
SPOT-118216,0,0.3364,Active
SPOT-118217,0,0.3528,Active
SPOT-118218,0,0.2725,Active
SPOT-118219,0,0.2759,Active
SPOT-118220,0,0.3847,Active
SPOT-118221,1,0.6076,Technical Bugs
SPOT-118222,0,0.5002,Active
SPOT-118223,0,0.4349,Active
SPOT-118224,1,0.7094,Low Usage / No Time
SPOT-118225,1,0.6036,Low Usage / No Time
SPOT-118226,0,0.481,Active
SPOT-118227,0,0.1768,Active
SPOT-118228,0,0.2082,Active
SPOT-118229,0,0.3412,Active
SPOT-118230,0,0.3507,Active
SPOT-118231,1,0.6187,Switched to Competitor
SPOT-118232,0,0.453,Active
SPOT-118233,0,0.2968,Active
SPOT-118234,0,0.1129,Active
SPOT-118235,0,0.3983,Active
SPOT-118236,0,0.4754,Active
SPOT-118237,0,0.2677,Active
SPOT-118238,0,0.3015,Active
SPOT-118239,0,0.3542,Active
SPOT-118240,0,0.3808,Active
SPOT-118241,0,0.3798,Active
SPOT-118242,0,0.3966,Active
SPOT-118243,0,0.2639,Active
SPOT-118244,0,0.4164,Active
SPOT-118245,1,0.699,Switched to Competitor
SPOT-118246,0,0.2743,Active
SPOT-118247,0,0.5583,Active
SPOT-118248,0,0.3133,Active
SPOT-118249,0,0.3838,Active
SPOT-118250,0,0.3457,Active
SPOT-118251,1,0.6189,Too Many Ads
SPOT-118252,0,0.3217,Active
SPOT-118253,0,0.1741,Active
SPOT-118254,0,0.2541,Active
SPOT-118255,0,0.2902,Active
SPOT-118256,0,0.2468,Active
SPOT-118257,1,0.6702,Switched to Competitor
SPOT-118258,0,0.3039,Active
SPOT-118259,0,0.4831,Active
SPOT-118260,0,0.1288,Active
SPOT-118261,1,0.5952,Low Usage / No Time
SPOT-118262,0,0.2656,Active
SPOT-118263,0,0.3214,Active
SPOT-118264,0,0.2206,Active
SPOT-118265,0,0.3274,Active
SPOT-118266,0,0.2616,Active
SPOT-118267,0,0.4077,Active
SPOT-118268,1,0.6564,Price / Cost
SPOT-118269,0,0.4269,Active
SPOT-118270,0,0.5274,Active
SPOT-118271,0,0.448,Active
SPOT-118272,1,0.6908,Price / Cost
SPOT-118273,0,0.4169,Active
SPOT-118274,0,0.4359,Active
SPOT-118275,0,0.2443,Active
SPOT-118276,0,0.3512,Active
SPOT-118277,0,0.5559,Active
SPOT-118278,0,0.565,Active
SPOT-118279,0,0.2928,Active
SPOT-118280,0,0.137,Active
SPOT-118281,0,0.4984,Active
SPOT-118282,0,0.4932,Active
SPOT-118283,0,0.3053,Active
SPOT-118284,1,0.5959,Switched to Competitor
SPOT-118285,0,0.1089,Active
SPOT-118286,0,0.3464,Active
SPOT-118287,0,0.3524,Active
SPOT-118288,0,0.3013,Active
SPOT-118289,0,0.4435,Active
SPOT-118290,0,0.3948,Active
SPOT-118291,0,0.3863,Active
SPOT-118292,0,0.3095,Active
SPOT-118293,0,0.2491,Active
SPOT-118294,0,0.3561,Active
SPOT-118295,0,0.3216,Active
SPOT-118296,0,0.5507,Active
SPOT-118297,0,0.3397,Active
SPOT-118298,1,0.611,Price / Cost
SPOT-118299,0,0.5128,Active
SPOT-118300,1,0.5765,Price / Cost
SPOT-118301,0,0.1777,Active
SPOT-118302,0,0.2397,Active
SPOT-118303,0,0.3139,Active
SPOT-118304,0,0.3749,Active
SPOT-118305,0,0.3671,Active
SPOT-118306,0,0.4665,Active
SPOT-118307,0,0.2746,Active
SPOT-118308,0,0.4742,Active
SPOT-118309,0,0.4589,Active
SPOT-118310,1,0.587,Too Many Ads
SPOT-118311,1,0.6541,Price / Cost
SPOT-118312,0,0.5192,Active
SPOT-118313,1,0.7344,Low Usage / No Time
SPOT-118314,0,0.5455,Active
SPOT-118315,0,0.1969,Active
SPOT-118316,0,0.5085,Active
SPOT-118317,0,0.5032,Active
SPOT-118318,0,0.1842,Active
SPOT-118319,0,0.3177,Active
SPOT-118320,0,0.446,Active
SPOT-118321,0,0.2367,Active
SPOT-118322,0,0.4058,Active
SPOT-118323,0,0.1146,Active
SPOT-118324,0,0.4224,Active
SPOT-118325,0,0.4332,Active
SPOT-118326,0,0.2683,Active
SPOT-118327,1,0.7506,Low Usage / No Time
SPOT-118328,0,0.1876,Active
SPOT-118329,0,0.3708,Active
SPOT-118330,0,0.4447,Active
SPOT-118331,0,0.4319,Active
SPOT-118332,0,0.4095,Active
SPOT-118333,0,0.1263,Active
SPOT-118334,0,0.3454,Active
SPOT-118335,0,0.2123,Active
SPOT-118336,0,0.1861,Active
SPOT-118337,0,0.4463,Active
SPOT-118338,0,0.5015,Active
SPOT-118339,0,0.2163,Active
SPOT-118340,0,0.281,Active
SPOT-118341,1,0.6746,Price / Cost
SPOT-118342,0,0.4712,Active
SPOT-118343,0,0.5014,Active
SPOT-118344,0,0.2076,Active
SPOT-118345,0,0.14,Active
SPOT-118346,0,0.2407,Active
SPOT-118347,0,0.4472,Active
SPOT-118348,0,0.4039,Active
SPOT-118349,0,0.3431,Active
SPOT-118350,0,0.5414,Active
SPOT-118351,1,0.7179,Switched to Competitor
SPOT-118352,0,0.459,Active
SPOT-118353,0,0.0734,Active
SPOT-118354,0,0.1397,Active
SPOT-118355,0,0.5349,Active
SPOT-118356,0,0.3433,Active
SPOT-118357,0,0.5049,Active
SPOT-118358,0,0.407,Active
SPOT-118359,1,0.6352,Switched to Competitor
SPOT-118360,0,0.2844,Active
SPOT-118361,0,0.1538,Active
SPOT-118362,0,0.2777,Active
SPOT-118363,0,0.0766,Active
SPOT-118364,0,0.2371,Active
SPOT-118365,1,0.722,Too Many Ads
SPOT-118366,0,0.5083,Active
SPOT-118367,0,0.2411,Active
SPOT-118368,0,0.4625,Active
SPOT-118369,0,0.3812,Active
SPOT-118370,1,0.6625,Technical Bugs
SPOT-118371,0,0.1239,Active
SPOT-118372,0,0.5102,Active
SPOT-118373,1,0.7513,Price / Cost
SPOT-118374,0,0.3936,Active
SPOT-118375,0,0.5348,Active
SPOT-118376,0,0.2917,Active
SPOT-118377,0,0.5085,Active
SPOT-118378,0,0.09,Active
SPOT-118379,1,0.6655,Switched to Competitor
SPOT-118380,0,0.4301,Active
SPOT-118381,0,0.5066,Active
SPOT-118382,0,0.4476,Active
SPOT-118383,1,0.5832,Switched to Competitor
SPOT-118384,0,0.4381,Active
SPOT-118385,0,0.2439,Active
SPOT-118386,0,0.2771,Active
SPOT-118387,0,0.3707,Active
SPOT-118388,1,0.5984,Technical Bugs
SPOT-118389,0,0.5093,Active
SPOT-118390,0,0.2778,Active
SPOT-118391,0,0.3308,Active
SPOT-118392,0,0.2751,Active
SPOT-118393,1,0.5785,Low Usage / No Time
SPOT-118394,0,0.4628,Active
SPOT-118395,0,0.5371,Active
SPOT-118396,0,0.4812,Active
SPOT-118397,0,0.2676,Active
SPOT-118398,0,0.3613,Active
SPOT-118399,1,0.6623,Switched to Competitor
SPOT-118400,0,0.3242,Active
SPOT-118401,0,0.284,Active
SPOT-118402,1,0.597,Price / Cost
SPOT-118403,0,0.4958,Active
SPOT-118404,0,0.2701,Active
SPOT-118405,0,0.5111,Active
SPOT-118406,0,0.363,Active
SPOT-118407,0,0.3826,Active
SPOT-118408,0,0.2792,Active
SPOT-118409,0,0.3717,Active
SPOT-118410,0,0.2434,Active
SPOT-118411,0,0.229,Active
SPOT-118412,0,0.1786,Active
SPOT-118413,1,0.5697,Price / Cost
SPOT-118414,0,0.5111,Active
SPOT-118415,0,0.3601,Active
SPOT-118416,0,0.2931,Active
SPOT-118417,0,0.5258,Active
SPOT-118418,0,0.2103,Active
SPOT-118419,0,0.2079,Active
SPOT-118420,0,0.2477,Active
SPOT-118421,0,0.3798,Active
SPOT-118422,1,0.6215,Low Usage / No Time
SPOT-118423,0,0.4734,Active
SPOT-118424,0,0.1873,Active
SPOT-118425,0,0.3962,Active
SPOT-118426,0,0.1086,Active
SPOT-118427,0,0.3232,Active
SPOT-118428,0,0.0918,Active
SPOT-118429,0,0.3376,Active
SPOT-118430,0,0.2297,Active
SPOT-118431,1,0.7046,Switched to Competitor
SPOT-118432,1,0.6206,Too Many Ads
SPOT-118433,0,0.4742,Active
SPOT-118434,0,0.4413,Active
SPOT-118435,0,0.4301,Active
SPOT-118436,0,0.4229,Active
SPOT-118437,0,0.3568,Active
SPOT-118438,0,0.5172,Active
SPOT-118439,0,0.5677,Active
SPOT-118440,0,0.4188,Active
SPOT-118441,0,0.564,Active
SPOT-118442,0,0.4798,Active
SPOT-118443,0,0.5502,Active
SPOT-118444,0,0.4383,Active
SPOT-118445,0,0.4213,Active
SPOT-118446,0,0.4829,Active
SPOT-118447,0,0.2268,Active
SPOT-118448,0,0.4957,Active
SPOT-118449,0,0.5613,Active
SPOT-118450,0,0.2827,Active
SPOT-118451,0,0.3138,Active
SPOT-118452,1,0.6014,Too Many Ads
SPOT-118453,0,0.3668,Active
SPOT-118454,1,0.7071,Price / Cost
SPOT-118455,0,0.2471,Active
SPOT-118456,1,0.6141,Switched to Competitor
SPOT-118457,0,0.4526,Active
SPOT-118458,0,0.2928,Active
SPOT-118459,1,0.619,Too Many Ads
SPOT-118460,0,0.2921,Active
SPOT-118461,0,0.4693,Active
SPOT-118462,0,0.2492,Active
SPOT-118463,0,0.381,Active
SPOT-118464,0,0.4916,Active
SPOT-118465,0,0.4538,Active
SPOT-118466,0,0.2542,Active
SPOT-118467,0,0.274,Active
SPOT-118468,0,0.3988,Active
SPOT-118469,1,0.5694,Low Usage / No Time
SPOT-118470,1,0.7696,Technical Bugs
SPOT-118471,0,0.4342,Active
SPOT-118472,0,0.3058,Active
SPOT-118473,0,0.2635,Active
SPOT-118474,1,0.6199,Technical Bugs
SPOT-118475,0,0.3377,Active
SPOT-118476,0,0.1972,Active
SPOT-118477,0,0.5534,Active
SPOT-118478,0,0.3768,Active
SPOT-118479,0,0.4511,Active
SPOT-118480,0,0.3237,Active
SPOT-118481,0,0.3698,Active
SPOT-118482,0,0.534,Active
SPOT-118483,0,0.3692,Active
SPOT-118484,0,0.5645,Active
SPOT-118485,0,0.5191,Active
SPOT-118486,1,0.5817,Switched to Competitor
SPOT-118487,0,0.3369,Active
SPOT-118488,0,0.4346,Active
SPOT-118489,0,0.2857,Active
SPOT-118490,0,0.322,Active
SPOT-118491,0,0.35,Active
SPOT-118492,0,0.2297,Active
SPOT-118493,0,0.5186,Active
SPOT-118494,0,0.3357,Active
SPOT-118495,0,0.5033,Active
SPOT-118496,1,0.5813,Too Many Ads
SPOT-118497,0,0.4793,Active
SPOT-118498,1,0.6177,Low Usage / No Time
SPOT-118499,0,0.5011,Active
SPOT-118500,0,0.4215,Active
SPOT-118501,0,0.4129,Active
SPOT-118502,0,0.1797,Active
SPOT-118503,1,0.6227,Price / Cost
SPOT-118504,0,0.3031,Active
SPOT-118505,1,0.5768,Price / Cost
SPOT-118506,0,0.5291,Active
SPOT-118507,1,0.61,Technical Bugs
SPOT-118508,1,0.6792,Too Many Ads
SPOT-118509,0,0.3153,Active
SPOT-118510,0,0.4387,Active
SPOT-118511,0,0.1868,Active
SPOT-118512,1,0.6575,Price / Cost
SPOT-118513,1,0.6978,Technical Bugs
SPOT-118514,0,0.3749,Active
SPOT-118515,0,0.5283,Active
SPOT-118516,0,0.5262,Active
SPOT-118517,0,0.3755,Active
SPOT-118518,1,0.6939,Too Many Ads
SPOT-118519,0,0.1104,Active
SPOT-118520,0,0.489,Active
SPOT-118521,0,0.4622,Active
SPOT-118522,0,0.3839,Active
SPOT-118523,0,0.2608,Active
SPOT-118524,0,0.4124,Active
SPOT-118525,0,0.4019,Active
SPOT-118526,0,0.3894,Active
SPOT-118527,0,0.4872,Active
SPOT-118528,0,0.2999,Active
SPOT-118529,0,0.2786,Active
SPOT-118530,1,0.6913,Technical Bugs
SPOT-118531,0,0.448,Active
SPOT-118532,0,0.2448,Active
SPOT-118533,0,0.4162,Active
SPOT-118534,0,0.2804,Active
SPOT-118535,0,0.3954,Active
SPOT-118536,0,0.323,Active
SPOT-118537,1,0.7768,Too Many Ads
SPOT-118538,0,0.3782,Active
SPOT-118539,0,0.2317,Active
SPOT-118540,0,0.5443,Active
SPOT-118541,0,0.4603,Active
SPOT-118542,1,0.6023,Too Many Ads
SPOT-118543,0,0.2662,Active
SPOT-118544,0,0.5596,Active
SPOT-118545,0,0.296,Active
SPOT-118546,0,0.4593,Active
SPOT-118547,0,0.4986,Active
SPOT-118548,1,0.6364,Price / Cost
SPOT-118549,0,0.4646,Active
SPOT-118550,0,0.4735,Active
SPOT-118551,0,0.2956,Active
SPOT-118552,0,0.5046,Active
SPOT-118553,0,0.3617,Active
SPOT-118554,1,0.6763,Switched to Competitor
SPOT-118555,0,0.1774,Active
SPOT-118556,0,0.5119,Active
SPOT-118557,0,0.5033,Active
SPOT-118558,0,0.2404,Active
SPOT-118559,0,0.4118,Active
SPOT-118560,0,0.2514,Active
SPOT-118561,0,0.3566,Active
SPOT-118562,0,0.3819,Active
SPOT-118563,0,0.3323,Active
SPOT-118564,0,0.4064,Active
SPOT-118565,0,0.2679,Active
SPOT-118566,0,0.3644,Active
SPOT-118567,0,0.3703,Active
SPOT-118568,0,0.3659,Active
SPOT-118569,1,0.6085,Too Many Ads
SPOT-118570,1,0.6983,Switched to Competitor
SPOT-118571,0,0.4695,Active
SPOT-118572,0,0.3106,Active
SPOT-118573,0,0.5672,Active
SPOT-118574,1,0.6071,Switched to Competitor
SPOT-118575,0,0.3995,Active
SPOT-118576,0,0.4831,Active
SPOT-118577,0,0.5405,Active
SPOT-118578,0,0.3825,Active
SPOT-118579,0,0.3801,Active
SPOT-118580,0,0.3257,Active
SPOT-118581,0,0.5653,Active
SPOT-118582,0,0.2322,Active
SPOT-118583,0,0.5473,Active
SPOT-118584,0,0.3397,Active
SPOT-118585,0,0.5369,Active
SPOT-118586,0,0.4117,Active
SPOT-118587,0,0.4917,Active
SPOT-118588,0,0.2587,Active
SPOT-118589,0,0.4557,Active
SPOT-118590,0,0.2863,Active
SPOT-118591,0,0.4726,Active
SPOT-118592,0,0.2446,Active
SPOT-118593,0,0.2633,Active
SPOT-118594,0,0.4258,Active
SPOT-118595,0,0.4389,Active
SPOT-118596,0,0.5421,Active
SPOT-118597,0,0.4324,Active
SPOT-118598,0,0.3845,Active
SPOT-118599,0,0.5424,Active
SPOT-118600,0,0.1772,Active
SPOT-118601,0,0.3878,Active
SPOT-118602,0,0.4307,Active
SPOT-118603,0,0.2067,Active
SPOT-118604,0,0.5351,Active
SPOT-118605,1,0.7213,Too Many Ads
SPOT-118606,0,0.3192,Active
SPOT-118607,1,0.6384,Price / Cost
SPOT-118608,0,0.5118,Active
SPOT-118609,0,0.5083,Active
SPOT-118610,1,0.6449,Low Usage / No Time
SPOT-118611,0,0.3915,Active
SPOT-118612,0,0.4534,Active
SPOT-118613,0,0.5388,Active
SPOT-118614,0,0.3499,Active
SPOT-118615,0,0.3949,Active
SPOT-118616,1,0.6601,Too Many Ads
SPOT-118617,1,0.6966,Price / Cost
SPOT-118618,1,0.773,Price / Cost
SPOT-118619,0,0.528,Active
SPOT-118620,1,0.6446,Low Usage / No Time
SPOT-118621,0,0.5643,Active
SPOT-118622,0,0.3053,Active
SPOT-118623,0,0.4291,Active
SPOT-118624,0,0.3191,Active
SPOT-118625,0,0.5527,Active
SPOT-118626,0,0.2563,Active
SPOT-118627,0,0.3972,Active
SPOT-118628,0,0.3182,Active
SPOT-118629,0,0.3831,Active
SPOT-118630,0,0.405,Active
SPOT-118631,0,0.4288,Active
SPOT-118632,0,0.5074,Active
SPOT-118633,1,0.5756,Technical Bugs
SPOT-118634,1,0.6687,Too Many Ads
SPOT-118635,0,0.4277,Active
SPOT-118636,0,0.3941,Active
SPOT-118637,1,0.5747,Switched to Competitor
SPOT-118638,0,0.3608,Active
SPOT-118639,0,0.5649,Active
SPOT-118640,1,0.7077,Low Usage / No Time
SPOT-118641,1,0.597,Too Many Ads
SPOT-118642,0,0.3371,Active
SPOT-118643,0,0.5477,Active
SPOT-118644,0,0.0811,Active
SPOT-118645,0,0.035,Active
SPOT-118646,0,0.4334,Active
SPOT-118647,0,0.2875,Active
SPOT-118648,0,0.2339,Active
SPOT-118649,0,0.5068,Active
SPOT-118650,0,0.3395,Active
SPOT-118651,0,0.4347,Active
SPOT-118652,0,0.4021,Active
SPOT-118653,0,0.3281,Active
SPOT-118654,0,0.4731,Active
SPOT-118655,0,0.1826,Active
SPOT-118656,0,0.4562,Active
SPOT-118657,1,0.6554,Price / Cost
SPOT-118658,0,0.4926,Active
SPOT-118659,1,0.6479,Price / Cost
SPOT-118660,0,0.4853,Active
SPOT-118661,0,0.3886,Active
SPOT-118662,0,0.5443,Active
SPOT-118663,0,0.4853,Active
SPOT-118664,0,0.4318,Active
SPOT-118665,0,0.4366,Active
SPOT-118666,1,0.593,Too Many Ads
SPOT-118667,0,0.3956,Active
SPOT-118668,0,0.445,Active
SPOT-118669,0,0.3414,Active
SPOT-118670,1,0.6339,Price / Cost
SPOT-118671,0,0.3941,Active
SPOT-118672,0,0.1353,Active
SPOT-118673,0,0.2966,Active
SPOT-118674,0,0.4491,Active
SPOT-118675,0,0.3188,Active
SPOT-118676,0,0.2441,Active
SPOT-118677,0,0.4014,Active
SPOT-118678,1,0.7687,Switched to Competitor
SPOT-118679,0,0.5477,Active
SPOT-118680,0,0.2566,Active
SPOT-118681,0,0.2626,Active
SPOT-118682,0,0.2757,Active
SPOT-118683,0,0.3599,Active
SPOT-118684,0,0.4899,Active
SPOT-118685,0,0.4348,Active
SPOT-118686,0,0.518,Active
SPOT-118687,1,0.5865,Switched to Competitor
SPOT-118688,0,0.4427,Active
SPOT-118689,0,0.2792,Active
SPOT-118690,0,0.4723,Active
SPOT-118691,0,0.3388,Active
SPOT-118692,1,0.6472,Low Usage / No Time
SPOT-118693,0,0.2111,Active
SPOT-118694,0,0.2094,Active
SPOT-118695,0,0.353,Active
SPOT-118696,1,0.5911,Price / Cost
SPOT-118697,0,0.2439,Active
SPOT-118698,0,0.2123,Active
SPOT-118699,1,0.6528,Technical Bugs
SPOT-118700,0,0.3776,Active
SPOT-118701,0,0.2813,Active
SPOT-118702,0,0.4175,Active
SPOT-118703,1,0.6662,Price / Cost
SPOT-118704,0,0.4649,Active
SPOT-118705,0,0.5078,Active
SPOT-118706,0,0.4704,Active
SPOT-118707,0,0.3744,Active
SPOT-118708,0,0.4236,Active
SPOT-118709,0,0.4085,Active
SPOT-118710,0,0.2625,Active
SPOT-118711,0,0.3886,Active
SPOT-118712,0,0.4352,Active
SPOT-118713,0,0.1818,Active
SPOT-118714,0,0.3637,Active
SPOT-118715,0,0.5612,Active
SPOT-118716,0,0.4803,Active
SPOT-118717,0,0.1692,Active
SPOT-118718,1,0.5924,Switched to Competitor
SPOT-118719,0,0.1502,Active
SPOT-118720,0,0.2007,Active
SPOT-118721,0,0.3551,Active
SPOT-118722,0,0.4723,Active
SPOT-118723,0,0.2874,Active
SPOT-118724,0,0.2288,Active
SPOT-118725,1,0.652,Price / Cost
SPOT-118726,0,0.2488,Active
SPOT-118727,1,0.7273,Price / Cost
SPOT-118728,0,0.4853,Active
SPOT-118729,0,0.1305,Active
SPOT-118730,0,0.1173,Active
SPOT-118731,0,0.2895,Active
SPOT-118732,0,0.2359,Active
SPOT-118733,0,0.2884,Active
SPOT-118734,0,0.3321,Active
SPOT-118735,0,0.4867,Active
SPOT-118736,0,0.4233,Active
SPOT-118737,0,0.3694,Active
SPOT-118738,0,0.3215,Active
SPOT-118739,1,0.7219,Switched to Competitor
SPOT-118740,1,0.7033,Switched to Competitor
SPOT-118741,0,0.275,Active
SPOT-118742,0,0.3014,Active
SPOT-118743,0,0.4835,Active
SPOT-118744,0,0.5275,Active
SPOT-118745,0,0.2972,Active
SPOT-118746,1,0.6485,Switched to Competitor
SPOT-118747,0,0.5514,Active
SPOT-118748,0,0.4711,Active
SPOT-118749,1,0.5739,Low Usage / No Time
SPOT-118750,0,0.2659,Active
SPOT-118751,0,0.3941,Active
SPOT-118752,0,0.3928,Active
SPOT-118753,0,0.387,Active
SPOT-118754,1,0.6503,Price / Cost
SPOT-118755,0,0.2403,Active
SPOT-118756,1,0.577,Too Many Ads
SPOT-118757,1,0.7614,Price / Cost
SPOT-118758,0,0.4678,Active
SPOT-118759,0,0.2585,Active
SPOT-118760,0,0.4949,Active
SPOT-118761,0,0.275,Active
SPOT-118762,0,0.3042,Active
SPOT-118763,0,0.2937,Active
SPOT-118764,0,0.5258,Active
SPOT-118765,0,0.275,Active
SPOT-118766,0,0.3438,Active
SPOT-118767,0,0.2633,Active
SPOT-118768,1,0.5909,Price / Cost
SPOT-118769,0,0.2277,Active
SPOT-118770,0,0.22,Active
SPOT-118771,0,0.3666,Active
SPOT-118772,0,0.256,Active
SPOT-118773,0,0.2437,Active
SPOT-118774,1,0.6103,Price / Cost
SPOT-118775,0,0.4592,Active
SPOT-118776,0,0.2823,Active
SPOT-118777,0,0.231,Active
SPOT-118778,0,0.3795,Active
SPOT-118779,0,0.2592,Active
SPOT-118780,0,0.4989,Active
SPOT-118781,0,0.5503,Active
SPOT-118782,0,0.2138,Active
SPOT-118783,1,0.583,Price / Cost
SPOT-118784,0,0.3232,Active
SPOT-118785,1,0.5921,Too Many Ads
SPOT-118786,0,0.3422,Active
SPOT-118787,1,0.6745,Low Usage / No Time
SPOT-118788,0,0.4251,Active
SPOT-118789,0,0.4661,Active
SPOT-118790,0,0.3437,Active
SPOT-118791,0,0.3593,Active
SPOT-118792,0,0.2967,Active
SPOT-118793,0,0.32,Active
SPOT-118794,0,0.4118,Active
SPOT-118795,0,0.3349,Active
SPOT-118796,0,0.4429,Active
SPOT-118797,0,0.3904,Active
SPOT-118798,1,0.6199,Price / Cost
SPOT-118799,0,0.2856,Active
SPOT-118800,1,0.5697,Price / Cost
SPOT-118801,0,0.4785,Active
SPOT-118802,1,0.7207,Price / Cost
SPOT-118803,0,0.3942,Active
SPOT-118804,0,0.4822,Active
SPOT-118805,0,0.3868,Active
SPOT-118806,0,0.1213,Active
SPOT-118807,0,0.2938,Active
SPOT-118808,0,0.3107,Active
SPOT-118809,0,0.3864,Active
SPOT-118810,0,0.4589,Active
SPOT-118811,0,0.2701,Active
SPOT-118812,0,0.2729,Active
SPOT-118813,0,0.3473,Active
SPOT-118814,1,0.6559,Too Many Ads
SPOT-118815,0,0.5383,Active
SPOT-118816,0,0.4908,Active
SPOT-118817,0,0.4589,Active
SPOT-118818,0,0.5392,Active
SPOT-118819,0,0.2244,Active
SPOT-118820,0,0.3143,Active
SPOT-118821,0,0.174,Active
SPOT-118822,0,0.3069,Active
SPOT-118823,1,0.7261,Low Usage / No Time
SPOT-118824,1,0.6317,Switched to Competitor
SPOT-118825,0,0.3477,Active
SPOT-118826,1,0.5721,Price / Cost
SPOT-118827,0,0.389,Active
SPOT-118828,0,0.561,Active
SPOT-118829,0,0.2148,Active
SPOT-118830,1,0.6813,Price / Cost
SPOT-118831,0,0.3151,Active
SPOT-118832,0,0.405,Active
SPOT-118833,1,0.5875,Low Usage / No Time
SPOT-118834,0,0.3258,Active
SPOT-118835,0,0.2257,Active
SPOT-118836,0,0.2809,Active
SPOT-118837,0,0.5407,Active
SPOT-118838,0,0.213,Active
SPOT-118839,0,0.5552,Active
SPOT-118840,1,0.5837,Price / Cost
SPOT-118841,0,0.3257,Active
SPOT-118842,0,0.5061,Active
SPOT-118843,0,0.4798,Active
SPOT-118844,0,0.5585,Active
SPOT-118845,1,0.6101,Too Many Ads
SPOT-118846,1,0.6009,Switched to Competitor
SPOT-118847,0,0.5015,Active
SPOT-118848,1,0.7722,Low Usage / No Time
SPOT-118849,0,0.3128,Active
SPOT-118850,0,0.2423,Active
SPOT-118851,0,0.3417,Active
SPOT-118852,0,0.1859,Active
SPOT-118853,0,0.4666,Active
SPOT-118854,0,0.2665,Active
