user_id,preferred_device,avg_daily_listening_hours,avg_daily_tracks,avg_daily_skips,skip_rate,weekly_ads_listened,podcast_share,playlists_created,active_days_last_30d
SPOT-119805,Mobile,2.38,42,2,0.0544,0,0.085,3,23
SPOT-119806,Mobile,1.63,29,13,0.4672,0,0.148,7,25
SPOT-119807,Mobile,4.39,79,25,0.3177,0,0.237,9,23
SPOT-119808,Smart Speaker,1.53,27,10,0.3931,0,0.387,8,24
SPOT-119809,Mobile,5.99,107,15,0.1472,0,0.559,9,20
SPOT-119810,Mobile,2.7,48,6,0.1431,0,0.231,2,24
SPOT-119811,Mobile,0.62,11,3,0.353,19,0.665,1,11
SPOT-119812,Mobile,1.67,30,14,0.4896,0,0.642,7,24
SPOT-119813,Mobile,3.07,55,3,0.0628,0,0.205,4,23
SPOT-119814,Mobile,0.86,15,8,0.5384,27,0.107,3,21
SPOT-119815,Smart Speaker,2.61,46,21,0.4702,0,0.205,8,26
SPOT-119816,Desktop,2.53,45,22,0.5084,79,0.245,2,18
SPOT-119817,Mobile,3.21,57,4,0.0853,0,0.455,10,21
SPOT-119818,Mobile,4.46,80,11,0.138,0,0.262,3,19
SPOT-119819,Mobile,2.3,41,2,0.073,0,0.204,6,22
SPOT-119820,Web Player,0.96,17,2,0.1671,0,0.172,9,21
SPOT-119821,Mobile,1.61,28,21,0.7544,0,0.192,2,23
SPOT-119822,Mobile,2.01,36,1,0.0471,0,0.076,3,25
SPOT-119823,Connected Car,5.17,92,4,0.0494,0,0.23,11,21
SPOT-119824,Desktop,2.27,40,2,0.0659,71,0.216,1,23
SPOT-119825,Smart Speaker,1.53,27,0,0.028,48,0.62,3,24
SPOT-119826,Mobile,3.59,64,7,0.1209,0,0.688,11,23
SPOT-119827,Desktop,1.55,27,1,0.0621,0,0.097,4,23
SPOT-119828,Mobile,0.6,10,0,0.0875,0,0.181,5,24
SPOT-119829,Mobile,1.41,25,7,0.2858,0,0.114,4,23
SPOT-119830,Desktop,1.19,21,12,0.5934,37,0.591,3,12
SPOT-119831,Smart Speaker,0.58,10,3,0.3959,18,0.118,2,11
SPOT-119832,Mobile,1.63,29,6,0.2371,0,0.251,2,22
SPOT-119833,Mobile,9.62,173,76,0.4413,0,0.507,9,18
SPOT-119834,Mobile,1.9,34,19,0.5831,59,0.054,2,9
SPOT-119835,Mobile,2.59,46,21,0.4733,81,0.136,3,20
SPOT-119836,Desktop,0.37,6,2,0.4457,0,0.181,7,24
SPOT-119837,Desktop,0.42,7,6,0.939,13,0.228,2,7
SPOT-119838,Desktop,4.17,75,5,0.0669,0,0.382,8,19
SPOT-119839,Desktop,3.2,57,2,0.0392,0,0.265,5,25
SPOT-119840,Mobile,1.09,19,3,0.1969,0,0.151,5,22
SPOT-119841,Smart Speaker,8.37,150,29,0.1993,0,0.056,7,26
SPOT-119842,Smart Speaker,1.91,34,8,0.2416,60,0.136,2,19
SPOT-119843,Mobile,1.86,33,15,0.4764,58,0.067,2,8
SPOT-119844,Mobile,5.65,101,16,0.1597,0,0.06,3,21
SPOT-119845,Mobile,5.06,91,22,0.2501,159,0.488,1,25
SPOT-119846,Mobile,4.63,83,1,0.0239,0,0.343,10,24
SPOT-119847,Mobile,3.59,64,14,0.2293,0,0.329,6,26
SPOT-119848,Mobile,0.87,15,3,0.2624,27,0.605,5,10
SPOT-119849,Web Player,4.1,73,47,0.6536,129,0.184,1,7
SPOT-119850,Desktop,3.12,56,15,0.2737,0,0.128,4,22
SPOT-119851,Smart Speaker,2.94,52,28,0.5524,0,0.035,6,24
SPOT-119852,Web Player,1.85,33,7,0.2192,0,0.149,4,23
SPOT-119853,Desktop,2.78,50,21,0.4398,0,0.716,7,22
SPOT-119854,Mobile,4.44,79,14,0.1824,0,0.044,6,21
SPOT-119855,Smart Speaker,1.11,19,5,0.2988,0,0.263,7,20
SPOT-119856,Mobile,4.9,88,14,0.1641,154,0.072,3,28
SPOT-119857,Mobile,1.34,24,7,0.3073,0,0.495,4,25
SPOT-119858,Mobile,2.31,41,15,0.3818,0,0.299,8,18
SPOT-119859,Smart Speaker,0.34,6,1,0.2011,10,0.055,1,13
SPOT-119860,Mobile,1.0,18,0,0.0527,0,0.377,3,24
SPOT-119861,Smart Speaker,2.22,40,23,0.5903,70,0.317,2,22
SPOT-119862,Mobile,2.65,47,13,0.2782,83,0.579,5,21
SPOT-119863,Web Player,2.85,51,8,0.1671,0,0.481,4,20
SPOT-119864,Mobile,1.26,22,6,0.2921,39,0.01,0,10
SPOT-119865,Smart Speaker,3.0,53,12,0.2315,0,0.19,9,18
SPOT-119866,Desktop,1.86,33,5,0.1525,0,0.302,4,21
SPOT-119867,Mobile,0.95,17,1,0.0651,29,0.255,1,10
SPOT-119868,Mobile,2.25,40,5,0.1365,0,0.079,8,23
SPOT-119869,Desktop,0.73,13,1,0.1531,0,0.258,6,27
SPOT-119870,Mobile,1.17,21,7,0.3466,0,0.127,2,9
SPOT-119871,Mobile,1.5,27,11,0.409,47,0.226,1,11
SPOT-119872,Mobile,0.11,1,0,0.5114,3,0.083,5,29
SPOT-119873,Mobile,3.77,67,17,0.2614,0,0.743,6,21
SPOT-119874,Connected Car,1.1,19,5,0.3077,0,0.085,8,12
SPOT-119875,Mobile,1.18,21,8,0.3867,37,0.55,3,21
SPOT-119876,Mobile,0.8,14,10,0.7673,25,0.079,1,11
SPOT-119877,Desktop,3.48,62,7,0.1143,0,0.413,3,17
SPOT-119878,Smart Speaker,5.73,103,36,0.3562,0,0.437,6,24
SPOT-119879,Smart Speaker,2.04,36,12,0.3408,0,0.536,6,21
SPOT-119880,Desktop,1.49,26,4,0.1683,0,0.229,5,24
SPOT-119881,Desktop,2.01,36,1,0.0506,0,0.338,1,24
SPOT-119882,Mobile,1.07,19,1,0.0928,0,0.8,3,23
SPOT-119883,Web Player,1.41,25,1,0.0758,0,0.089,5,20
SPOT-119884,Mobile,1.49,26,6,0.2497,46,0.172,0,24
SPOT-119885,Mobile,5.07,91,51,0.5689,0,0.05,6,23
SPOT-119886,Connected Car,2.13,38,18,0.482,0,0.549,5,24
SPOT-119887,Desktop,1.3,23,6,0.2908,0,0.451,4,26
SPOT-119888,Mobile,0.76,13,5,0.3882,23,0.037,2,25
SPOT-119889,Mobile,10.38,186,16,0.0908,0,0.238,1,22
SPOT-119890,Desktop,0.1,1,0,0.1287,3,0.054,3,25
SPOT-119891,Mobile,4.89,88,27,0.3128,0,0.528,6,18
SPOT-119892,Desktop,3.75,67,34,0.5177,118,0.507,3,25
SPOT-119893,Mobile,1.83,32,11,0.3732,0,0.654,9,26
SPOT-119894,Smart Speaker,3.58,64,17,0.2685,0,0.266,3,23
SPOT-119895,Mobile,2.15,38,31,0.8193,67,0.3,3,14
SPOT-119896,Desktop,0.76,13,2,0.1553,23,0.411,2,24
SPOT-119897,Mobile,3.78,68,53,0.7798,119,0.078,1,23
SPOT-119898,Connected Car,1.42,25,2,0.1167,0,0.286,9,22
SPOT-119899,Smart Speaker,5.09,91,20,0.227,0,0.768,7,25
SPOT-119900,Desktop,11.38,204,84,0.4142,0,0.182,6,22
SPOT-119901,Smart Speaker,2.06,37,12,0.3323,0,0.271,4,21
SPOT-119902,Mobile,2.39,43,14,0.3455,75,0.521,0,21
SPOT-119903,Mobile,1.71,30,4,0.1428,53,0.118,1,26
SPOT-119904,Mobile,2.18,39,4,0.1269,68,0.297,2,10
SPOT-119905,Connected Car,2.24,40,0,0.0221,0,0.11,4,23
SPOT-119906,Mobile,3.61,64,24,0.3857,113,0.297,2,21
SPOT-119907,Mobile,2.92,52,7,0.1426,0,0.21,4,23
SPOT-119908,Mobile,1.22,21,5,0.239,38,0.295,2,19
SPOT-119909,Mobile,2.04,36,13,0.3771,0,0.748,8,21
SPOT-119910,Smart Speaker,1.19,21,7,0.3777,37,0.387,2,9
SPOT-119911,Desktop,3.82,68,27,0.4095,0,0.399,6,22
SPOT-119912,Mobile,1.99,35,7,0.2233,0,0.493,4,22
SPOT-119913,Mobile,3.31,59,12,0.2122,0,0.149,8,23
SPOT-119914,Mobile,3.74,67,25,0.3781,117,0.067,0,23
SPOT-119915,Smart Speaker,3.14,56,8,0.1569,0,0.121,6,21
SPOT-119916,Mobile,3.98,71,9,0.1299,0,0.209,6,23
SPOT-119917,Mobile,0.62,11,6,0.5629,19,0.036,2,23
SPOT-119918,Web Player,6.4,115,21,0.188,0,0.252,5,22
SPOT-119919,Web Player,2.11,38,25,0.6615,66,0.156,2,8
SPOT-119920,Smart Speaker,1.69,30,12,0.4176,53,0.075,4,21
SPOT-119921,Desktop,1.47,26,2,0.0802,0,0.236,5,21
SPOT-119922,Mobile,4.58,82,26,0.323,0,0.404,2,25
SPOT-119923,Mobile,2.86,51,5,0.1012,0,0.131,2,22
SPOT-119924,Mobile,3.91,70,29,0.4241,123,0.268,1,24
SPOT-119925,Mobile,3.95,71,3,0.0525,0,0.345,6,23
SPOT-119926,Mobile,3.19,57,16,0.285,0,0.48,3,23
SPOT-119927,Mobile,0.52,9,0,0.111,0,0.308,4,19
SPOT-119928,Smart Speaker,1.53,27,13,0.4995,48,0.322,0,12
SPOT-119929,Mobile,2.6,46,1,0.0406,0,0.213,5,22
SPOT-119930,Mobile,6.66,119,40,0.3374,0,0.129,10,18
SPOT-119931,Mobile,4.64,83,9,0.1174,0,0.066,6,23
SPOT-119932,Mobile,7.99,143,24,0.1693,0,0.081,3,24
SPOT-119933,Mobile,4.79,86,18,0.2143,0,0.131,6,25
SPOT-119934,Mobile,5.58,100,6,0.0628,0,0.337,7,25
SPOT-119935,Mobile,0.72,12,1,0.1524,22,0.096,0,16
SPOT-119936,Web Player,7.37,132,36,0.2765,0,0.558,7,26
SPOT-119937,Mobile,4.49,80,23,0.288,0,0.14,8,23
SPOT-119938,Mobile,3.58,64,6,0.1066,0,0.01,11,23
SPOT-119939,Smart Speaker,1.08,19,8,0.4363,0,0.086,5,23
SPOT-119940,Smart Speaker,3.11,55,13,0.2383,0,0.019,3,19
SPOT-119941,Mobile,3.15,56,15,0.2772,0,0.094,8,23
SPOT-119942,Mobile,2.39,42,4,0.1166,0,0.519,2,22
SPOT-119943,Mobile,1.48,26,2,0.0851,0,0.273,5,23
SPOT-119944,Mobile,0.68,12,2,0.2273,21,0.077,3,19
SPOT-119945,Mobile,8.75,157,7,0.0499,0,0.175,4,22
SPOT-119946,Mobile,0.73,13,2,0.2189,0,0.338,8,25
SPOT-119947,Mobile,1.59,28,8,0.3,0,0.175,10,23
SPOT-119948,Mobile,9.01,162,33,0.2067,0,0.48,6,21
SPOT-119949,Mobile,4.46,80,30,0.3806,0,0.651,4,21
SPOT-119950,Connected Car,1.55,27,2,0.0845,0,0.142,5,23
SPOT-119951,Web Player,2.78,49,14,0.2957,0,0.781,4,15
SPOT-119952,Mobile,1.24,22,8,0.4089,39,0.23,4,15
SPOT-119953,Desktop,0.61,10,6,0.6542,19,0.379,1,10
SPOT-119954,Smart Speaker,1.49,26,6,0.2512,46,0.226,6,21
SPOT-119955,Mobile,2.64,47,10,0.2273,83,0.312,3,27
SPOT-119956,Mobile,4.23,76,23,0.3115,0,0.49,7,23
SPOT-119957,Smart Speaker,5.4,97,30,0.3181,0,0.409,4,20
SPOT-119958,Mobile,1.02,18,1,0.0686,32,0.075,1,24
SPOT-119959,Mobile,7.41,133,5,0.0403,0,0.041,4,20
SPOT-119960,Mobile,2.15,38,20,0.5514,67,0.138,2,26
SPOT-119961,Mobile,1.04,18,4,0.2709,0,0.417,5,22
SPOT-119962,Desktop,8.11,145,83,0.5789,0,0.114,6,21
SPOT-119963,Smart Speaker,0.9,16,3,0.25,0,0.186,5,19
SPOT-119964,Desktop,1.69,30,7,0.2408,53,0.312,2,22
SPOT-119965,Smart Speaker,1.0,18,4,0.2268,31,0.558,2,21
SPOT-119966,Desktop,0.57,10,4,0.4365,0,0.436,1,22
SPOT-119967,Mobile,3.54,63,24,0.3948,111,0.245,7,18
SPOT-119968,Connected Car,1.41,25,5,0.2195,0,0.126,5,12
SPOT-119969,Smart Speaker,2.78,50,28,0.5765,0,0.144,5,18
SPOT-119970,Mobile,1.11,19,3,0.1935,0,0.119,8,19
SPOT-119971,Mobile,1.98,35,8,0.243,0,0.067,6,23
SPOT-119972,Mobile,2.21,39,13,0.3374,0,0.187,3,20
SPOT-119973,Mobile,2.66,47,21,0.4652,0,0.068,3,26
SPOT-119974,Mobile,4.15,74,35,0.4801,0,0.065,7,23
SPOT-119975,Mobile,1.57,28,10,0.3651,0,0.337,6,20
SPOT-119976,Mobile,4.68,84,5,0.0704,147,0.079,2,23
SPOT-119977,Mobile,4.5,81,39,0.4836,141,0.659,2,23
SPOT-119978,Mobile,1.05,18,6,0.3868,33,0.235,0,10
SPOT-119979,Mobile,10.39,186,18,0.1006,0,0.371,5,24
SPOT-119980,Desktop,0.74,13,1,0.1483,0,0.407,8,22
SPOT-119981,Desktop,1.65,29,7,0.2749,0,0.118,4,21
SPOT-119982,Mobile,12.0,216,26,0.1238,0,0.231,3,21
SPOT-119983,Desktop,3.63,65,9,0.1501,0,0.457,14,23
SPOT-119984,Mobile,2.02,36,11,0.3061,0,0.564,6,21
SPOT-119985,Desktop,5.03,90,11,0.1298,0,0.054,5,21
SPOT-119986,Desktop,4.97,89,16,0.1855,0,0.181,5,28
SPOT-119987,Smart Speaker,5.55,99,4,0.0502,0,0.309,2,25
SPOT-119988,Mobile,7.72,138,25,0.186,0,0.137,7,23
SPOT-119989,Mobile,0.66,11,7,0.6451,20,0.693,1,5
SPOT-119990,Smart Speaker,3.66,65,4,0.0618,0,0.017,7,21
SPOT-119991,Smart Speaker,4.64,83,18,0.2234,0,0.248,5,26
SPOT-119992,Mobile,3.81,68,27,0.3992,0,0.158,7,21
SPOT-119993,Mobile,2.82,50,10,0.2169,88,0.16,1,12
SPOT-119994,Desktop,3.47,62,26,0.4295,0,0.309,6,25
SPOT-119995,Web Player,1.45,26,5,0.2066,0,0.453,2,20
SPOT-119996,Desktop,2.59,46,8,0.1825,0,0.106,7,22
SPOT-119997,Desktop,2.25,40,6,0.1619,70,0.284,9,19
SPOT-119998,Mobile,1.24,22,3,0.1622,39,0.148,1,23
SPOT-119999,Desktop,0.95,17,8,0.5167,0,0.512,12,10
SPOT-120000,Desktop,2.18,39,23,0.6089,68,0.371,4,22
SPOT-120001,Web Player,6.71,120,29,0.2417,0,0.253,6,22
SPOT-120002,Mobile,6.78,121,37,0.3078,0,0.086,7,26
SPOT-120003,Mobile,2.88,51,14,0.2746,0,0.019,9,23
SPOT-120004,Smart Speaker,0.21,3,1,0.5001,6,0.428,2,11
SPOT-120005,Web Player,3.25,58,15,0.2618,0,0.396,6,25
SPOT-120006,Mobile,6.23,112,25,0.2286,0,0.415,4,24
SPOT-120007,Mobile,2.48,44,21,0.4991,78,0.398,3,27
SPOT-120008,Smart Speaker,3.38,60,22,0.367,0,0.22,7,24
SPOT-120009,Mobile,1.83,32,13,0.4079,57,0.103,1,8
SPOT-120010,Mobile,2.03,36,18,0.5019,64,0.118,2,22
SPOT-120011,Mobile,1.15,20,14,0.75,36,0.684,2,11
SPOT-120012,Mobile,3.19,57,17,0.3071,0,0.2,6,21
SPOT-120013,Connected Car,2.5,44,29,0.6599,78,0.379,3,12
SPOT-120014,Smart Speaker,6.11,109,42,0.3935,0,0.288,6,24
SPOT-120015,Mobile,1.92,34,9,0.2649,0,0.564,2,23
SPOT-120016,Mobile,1.81,32,13,0.4098,57,0.213,3,23
SPOT-120017,Smart Speaker,2.72,48,16,0.3374,0,0.116,4,19
SPOT-120018,Mobile,3.06,55,27,0.508,96,0.567,0,9
SPOT-120019,Mobile,1.41,25,2,0.1178,0,0.06,8,23
SPOT-120020,Smart Speaker,3.33,59,45,0.7733,104,0.354,3,6
SPOT-120021,Mobile,0.88,15,7,0.5243,27,0.513,1,18
SPOT-120022,Smart Speaker,1.94,34,17,0.517,0,0.332,4,11
SPOT-120023,Mobile,2.96,53,8,0.1553,0,0.134,11,23
SPOT-120024,Connected Car,1.97,35,1,0.0527,62,0.151,0,26
SPOT-120025,Mobile,1.53,27,8,0.3306,48,0.713,3,14
SPOT-120026,Desktop,2.23,40,8,0.2084,0,0.194,2,26
SPOT-120027,Mobile,2.4,43,9,0.2268,0,0.194,7,21
SPOT-120028,Mobile,1.12,20,6,0.3134,0,0.136,4,24
SPOT-120029,Mobile,3.3,59,4,0.0804,103,0.479,1,22
SPOT-120030,Mobile,1.44,25,4,0.1888,45,0.267,1,14
SPOT-120031,Mobile,2.7,48,36,0.7529,85,0.091,1,24
SPOT-120032,Web Player,1.73,31,3,0.1073,0,0.249,12,19
SPOT-120033,Mobile,5.51,99,81,0.8246,173,0.271,2,6
SPOT-120034,Mobile,3.17,57,20,0.3563,0,0.715,6,19
SPOT-120035,Mobile,4.15,74,23,0.3228,0,0.409,6,21
SPOT-120036,Mobile,3.78,68,37,0.5553,0,0.283,11,25
SPOT-120037,Mobile,4.22,76,6,0.0884,133,0.479,0,23
SPOT-120038,Mobile,2.56,46,33,0.7213,80,0.356,0,12
SPOT-120039,Web Player,5.5,99,11,0.1195,0,0.383,6,24
SPOT-120040,Mobile,0.61,11,5,0.5289,19,0.118,4,11
SPOT-120041,Connected Car,1.36,24,12,0.5192,0,0.354,3,25
SPOT-120042,Desktop,2.46,44,6,0.1519,0,0.02,4,23
SPOT-120043,Desktop,5.13,92,30,0.3319,0,0.172,8,26
SPOT-120044,Mobile,4.3,77,20,0.2647,135,0.244,4,24
SPOT-120045,Mobile,2.84,51,26,0.5223,0,0.387,3,23
SPOT-120046,Mobile,0.93,16,3,0.1993,0,0.381,7,21
SPOT-120047,Connected Car,1.99,35,19,0.5693,62,0.629,3,24
SPOT-120048,Desktop,3.02,54,2,0.0387,0,0.23,5,23
SPOT-120049,Mobile,2.42,43,11,0.2752,0,0.207,9,24
SPOT-120050,Mobile,3.69,66,12,0.1967,0,0.426,8,23
SPOT-120051,Mobile,0.63,11,3,0.3204,19,0.319,1,3
SPOT-120052,Desktop,4.68,84,20,0.2474,0,0.428,7,19
SPOT-120053,Mobile,3.73,67,26,0.3941,0,0.212,7,23
SPOT-120054,Desktop,0.83,14,1,0.1188,0,0.8,6,20
SPOT-120055,Mobile,2.7,48,26,0.5426,0,0.223,11,23
SPOT-120056,Smart Speaker,2.27,40,5,0.1395,71,0.148,2,9
SPOT-120057,Mobile,0.46,8,2,0.374,14,0.106,2,11
SPOT-120058,Desktop,2.34,42,17,0.414,73,0.2,1,24
SPOT-120059,Smart Speaker,2.23,40,2,0.0683,0,0.123,11,22
SPOT-120060,Mobile,3.31,59,8,0.1375,0,0.248,6,20
SPOT-120061,Desktop,3.19,57,24,0.4355,100,0.183,2,24
SPOT-120062,Mobile,6.44,115,13,0.1196,0,0.298,10,21
SPOT-120063,Mobile,1.2,21,7,0.3596,0,0.165,10,20
SPOT-120064,Desktop,3.09,55,8,0.1469,0,0.217,3,20
SPOT-120065,Mobile,4.83,86,21,0.2474,0,0.115,7,22
SPOT-120066,Mobile,3.44,61,14,0.241,108,0.335,5,23
SPOT-120067,Desktop,3.28,59,18,0.3078,0,0.026,7,23
SPOT-120068,Mobile,0.79,14,1,0.0892,24,0.634,0,19
SPOT-120069,Mobile,2.3,41,8,0.2031,0,0.195,6,22
SPOT-120070,Mobile,3.41,61,22,0.3696,0,0.028,15,23
SPOT-120071,Mobile,4.52,81,5,0.0698,0,0.27,10,16
SPOT-120072,Mobile,2.45,44,14,0.3335,0,0.538,6,22
SPOT-120073,Mobile,2.52,45,15,0.3451,79,0.538,1,12
SPOT-120074,Desktop,0.58,10,2,0.2634,18,0.242,2,27
SPOT-120075,Mobile,3.55,63,18,0.2887,0,0.348,5,26
SPOT-120076,Web Player,2.21,39,9,0.248,0,0.188,6,26
SPOT-120077,Smart Speaker,2.13,38,10,0.2775,66,0.544,2,24
SPOT-120078,Connected Car,8.58,154,82,0.5378,0,0.099,5,23
SPOT-120079,Mobile,1.92,34,13,0.3958,60,0.396,4,12
SPOT-120080,Connected Car,1.56,28,22,0.7871,49,0.369,0,10
SPOT-120081,Desktop,3.56,64,1,0.024,112,0.053,0,21
SPOT-120082,Mobile,4.51,81,21,0.2636,0,0.311,7,26
SPOT-120083,Desktop,1.25,22,12,0.5735,39,0.306,1,21
SPOT-120084,Mobile,4.5,81,16,0.2056,0,0.526,3,21
SPOT-120085,Mobile,3.7,66,40,0.6112,116,0.291,2,22
SPOT-120086,Mobile,4.08,73,20,0.285,0,0.636,10,22
SPOT-120087,Mobile,1.88,33,7,0.2347,0,0.459,4,25
SPOT-120088,Desktop,4.23,76,12,0.1709,0,0.339,9,22
SPOT-120089,Mobile,1.21,21,5,0.2523,38,0.093,0,26
SPOT-120090,Mobile,1.41,25,7,0.3086,0,0.663,9,19
SPOT-120091,Mobile,2.69,48,9,0.2082,0,0.453,7,25
SPOT-120092,Mobile,2.28,41,7,0.1746,71,0.423,3,9
SPOT-120093,Smart Speaker,1.99,35,13,0.3827,0,0.41,5,19
SPOT-120094,Mobile,3.12,56,20,0.3595,0,0.118,6,24
SPOT-120095,Mobile,2.95,53,6,0.1296,92,0.317,2,20
SPOT-120096,Mobile,0.8,14,2,0.1749,25,0.232,1,22
SPOT-120097,Mobile,3.84,69,30,0.4352,121,0.343,0,11
SPOT-120098,Mobile,3.43,61,7,0.118,0,0.317,4,20
SPOT-120099,Mobile,5.05,90,22,0.2493,0,0.361,5,22
SPOT-120100,Mobile,2.82,50,4,0.0978,88,0.274,1,16
SPOT-120101,Mobile,1.55,27,2,0.1104,0,0.306,3,24
SPOT-120102,Mobile,2.74,49,30,0.6283,86,0.33,3,10
SPOT-120103,Mobile,1.62,29,3,0.1357,0,0.652,6,28
SPOT-120104,Desktop,3.03,54,19,0.3581,95,0.241,4,27
SPOT-120105,Desktop,1.21,21,1,0.0499,0,0.683,3,23
SPOT-120106,Desktop,4.7,84,9,0.1156,0,0.403,7,21
SPOT-120107,Mobile,0.96,17,8,0.5223,30,0.204,1,15
SPOT-120108,Desktop,1.56,28,12,0.4499,49,0.042,0,12
SPOT-120109,Mobile,2.85,51,20,0.3932,0,0.315,6,22
SPOT-120110,Mobile,2.24,40,24,0.6072,0,0.156,8,21
SPOT-120111,Smart Speaker,3.24,58,13,0.2263,0,0.14,3,22
SPOT-120112,Mobile,4.61,83,14,0.1733,0,0.172,3,23
SPOT-120113,Mobile,1.66,29,15,0.5381,52,0.212,1,9
SPOT-120114,Mobile,5.0,90,39,0.4405,0,0.169,11,17
SPOT-120115,Mobile,2.62,47,9,0.2048,82,0.144,1,24
SPOT-120116,Mobile,2.79,50,9,0.1906,0,0.141,5,24
SPOT-120117,Web Player,2.03,36,9,0.2753,63,0.697,1,11
SPOT-120118,Smart Speaker,1.07,19,8,0.4275,0,0.275,5,21
SPOT-120119,Mobile,3.34,60,10,0.1723,105,0.373,1,9
SPOT-120120,Mobile,2.18,39,21,0.54,68,0.084,4,22
SPOT-120121,Web Player,3.45,62,11,0.1817,0,0.306,6,23
SPOT-120122,Mobile,2.33,41,8,0.2037,73,0.179,2,23
SPOT-120123,Mobile,2.15,38,2,0.0707,67,0.331,3,25
SPOT-120124,Desktop,4.98,89,16,0.1877,0,0.566,10,24
SPOT-120125,Mobile,5.1,91,24,0.2696,0,0.192,6,22
SPOT-120126,Web Player,2.8,50,12,0.2569,0,0.392,3,26
SPOT-120127,Desktop,2.94,52,4,0.0929,0,0.18,5,23
SPOT-120128,Desktop,1.76,31,18,0.5982,55,0.236,0,12
SPOT-120129,Mobile,3.18,57,20,0.3591,100,0.523,2,29
SPOT-120130,Mobile,2.34,42,5,0.1282,0,0.184,5,22
SPOT-120131,Mobile,1.86,33,10,0.3232,58,0.303,0,23
SPOT-120132,Mobile,6.38,114,13,0.116,0,0.507,9,24
SPOT-120133,Desktop,2.66,47,2,0.0594,0,0.387,10,21
SPOT-120134,Mobile,2.1,37,4,0.1224,0,0.084,6,23
SPOT-120135,Mobile,9.21,165,63,0.3826,0,0.8,10,23
SPOT-120136,Mobile,4.64,83,30,0.37,0,0.163,6,24
SPOT-120137,Connected Car,3.6,64,13,0.2096,0,0.532,10,21
SPOT-120138,Smart Speaker,1.87,33,21,0.6502,58,0.261,2,24
SPOT-120139,Desktop,1.9,34,16,0.4785,0,0.355,4,24
SPOT-120140,Mobile,1.54,27,16,0.6191,48,0.122,4,10
SPOT-120141,Connected Car,4.7,84,26,0.3205,0,0.329,5,23
SPOT-120142,Mobile,1.38,24,5,0.2442,43,0.436,4,23
SPOT-120143,Mobile,4.52,81,17,0.2186,0,0.436,5,23
SPOT-120144,Smart Speaker,9.9,178,34,0.194,0,0.2,6,19
SPOT-120145,Desktop,3.89,70,23,0.3413,0,0.25,7,21
SPOT-120146,Smart Speaker,3.28,58,9,0.1574,0,0.703,7,24
SPOT-120147,Smart Speaker,0.62,11,2,0.2173,0,0.343,2,22
SPOT-120148,Connected Car,1.14,20,1,0.0718,0,0.617,5,20
SPOT-120149,Mobile,7.1,127,12,0.0975,0,0.15,6,25
SPOT-120150,Mobile,3.48,62,51,0.8307,109,0.127,2,23
SPOT-120151,Smart Speaker,1.16,20,0,0.0276,36,0.649,1,24
SPOT-120152,Mobile,1.72,31,6,0.2019,0,0.366,5,22
SPOT-120153,Mobile,0.61,10,4,0.436,19,0.319,2,21
SPOT-120154,Mobile,2.62,47,7,0.1663,0,0.026,8,22
SPOT-120155,Mobile,4.37,78,15,0.2021,0,0.08,6,26
SPOT-120156,Mobile,1.66,29,6,0.2084,0,0.028,2,27
SPOT-120157,Desktop,1.84,33,18,0.5481,57,0.28,1,23
SPOT-120158,Mobile,3.78,68,11,0.1686,0,0.434,5,27
SPOT-120159,Connected Car,0.7,12,1,0.1528,22,0.264,3,24
SPOT-120160,Mobile,4.34,78,12,0.1607,0,0.21,5,21
SPOT-120161,Mobile,12.0,216,37,0.1754,0,0.359,6,22
SPOT-120162,Mobile,2.25,40,18,0.4633,0,0.183,7,23
SPOT-120163,Mobile,3.27,58,20,0.3497,0,0.133,5,21
SPOT-120164,Mobile,2.94,52,36,0.6953,92,0.645,1,9
SPOT-120165,Mobile,1.32,23,11,0.4831,0,0.728,0,20
SPOT-120166,Mobile,0.34,6,3,0.5829,10,0.442,6,12
SPOT-120167,Smart Speaker,1.93,34,4,0.1179,0,0.278,5,22
SPOT-120168,Mobile,2.9,52,6,0.1258,0,0.252,8,24
SPOT-120169,Desktop,1.2,21,9,0.4495,37,0.727,3,23
SPOT-120170,Connected Car,1.79,32,11,0.3552,0,0.354,3,23
SPOT-120171,Web Player,1.51,27,4,0.1668,0,0.299,10,22
SPOT-120172,Mobile,2.13,38,12,0.3397,67,0.499,0,13
SPOT-120173,Mobile,2.4,43,8,0.2022,75,0.251,1,22
SPOT-120174,Mobile,2.42,43,5,0.1282,0,0.154,5,20
SPOT-120175,Smart Speaker,3.21,57,27,0.4829,101,0.194,2,22
SPOT-120176,Mobile,1.98,35,20,0.5988,62,0.418,0,12
SPOT-120177,Mobile,4.32,77,10,0.139,0,0.1,7,20
SPOT-120178,Mobile,0.78,14,3,0.2784,0,0.083,5,20
SPOT-120179,Mobile,2.29,41,8,0.2153,72,0.8,3,13
SPOT-120180,Mobile,2.37,42,6,0.1522,0,0.1,4,20
SPOT-120181,Desktop,1.8,32,4,0.1269,0,0.029,2,24
SPOT-120182,Mobile,0.36,6,5,0.8868,11,0.499,3,10
SPOT-120183,Mobile,3.35,60,28,0.4703,105,0.461,0,11
SPOT-120184,Mobile,0.46,8,1,0.2315,14,0.718,2,13
SPOT-120185,Mobile,4.25,76,19,0.2622,0,0.321,3,25
SPOT-120186,Smart Speaker,4.35,78,24,0.3191,0,0.42,4,23
SPOT-120187,Mobile,1.49,26,9,0.3566,46,0.133,5,20
